"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24570";"JABOATÃO DOS GUARARAPES";"147";"3";"Governador";"116406";"304";"1";"116406";"304";"93822";"22584";"N";"56810";"8693";"28319";"0";"0";"0";"16:14:26";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26190";"VENTUROSA";"120";"3";"Governador";"13388";"37";"0";"13388";"37";"10174";"3214";"N";"7188";"684";"2302";"0";"0";"0";"16:14:12";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25933";"TACAIMBÓ";"44";"3";"Governador";"9854";"33";"4";"9854";"33";"7919";"1935";"N";"5225";"623";"2071";"0";"0";"0";"16:14:18";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24813";"MACHADOS";"88";"3";"Governador";"9388";"33";"3";"9388";"33";"7902";"1486";"N";"5942";"531";"1429";"0";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23000";"QUIXABA";"98";"5";"Senador";"5703";"20";"0";"5703";"20";"4692";"1011";"N";"6505";"761";"2118";"0";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23450";"BONITO";"39";"7";"Deputado Estadual";"29028";"92";"0";"29028";"92";"23351";"5677";"N";"16306";"1743";"3451";"1851";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23116";"ALAGOINHA";"120";"5";"Senador";"12136";"42";"1";"12136";"42";"9223";"2913";"N";"11986";"1771";"4689";"0";"0";"0";"16:14:20";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25577";"SÃO BENEDITO DO SUL";"47";"3";"Governador";"8553";"26";"0";"8553";"26";"5377";"3176";"N";"3603";"302";"1472";"0";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24872";"MORENO";"14";"6";"Deputado Federal";"45603";"131";"0";"45603";"131";"38079";"7524";"N";"26893";"2867";"5984";"2335";"0";"0";"16:14:24";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23310";"BELÉM DO SÃO FRANCISCO";"73";"3";"Governador";"14494";"49";"6";"14494";"49";"12153";"2341";"N";"9251";"475";"2427";"0";"0";"0";"16:14:13";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25216";"PETROLINA";"144";"3";"Governador";"64202";"199";"23";"64202";"199";"53675";"10527";"N";"39657";"3245";"10773";"0";"0";"0";"16:14:20";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24970";"OURICURI";"82";"3";"Governador";"47523";"138";"6";"47523";"138";"34369";"13154";"N";"26296";"1572";"6501";"0";"0";"0";"16:14:19";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23930";"CORRENTES";"59";"7";"Deputado Estadual";"13597";"41";"0";"13597";"41";"9204";"4393";"N";"7801";"469";"361";"573";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23213";"ARARIPINA";"84";"6";"Deputado Federal";"55393";"165";"1";"55393";"165";"43401";"11992";"N";"34660";"2077";"3710";"2954";"0";"0";"16:14:21";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24511";"ILHA DE ITAMARACÁ";"131";"5";"Senador";"16957";"46";"0";"16957";"46";"13708";"3249";"N";"18774";"2506";"6136";"0";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25852";"MOREILÂNDIA";"79";"3";"Governador";"8902";"28";"8";"8902";"28";"6850";"2052";"N";"4758";"406";"1686";"0";"0";"0";"16:14:23";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26190";"VENTUROSA";"120";"5";"Senador";"13388";"37";"0";"13388";"37";"10174";"3214";"N";"13905";"1998";"4445";"0";"0";"0";"16:14:12";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24910";"OLINDA";"10";"5";"Senador";"91953";"287";"25";"91953";"287";"81954";"9999";"N";"104358";"17412";"42138";"0";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23515";"BREJO DA MADRE DE DEUS";"54";"3";"Governador";"31850";"90";"4";"31850";"90";"23813";"8037";"N";"16623";"1746";"5444";"0";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25232";"POÇÃO";"55";"3";"Governador";"9837";"29";"0";"9837";"29";"7338";"2499";"N";"5089";"555";"1694";"0";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23027";"LAGOA DO CARRO";"20";"6";"Deputado Federal";"12526";"40";"1";"12526";"40";"11156";"1370";"N";"8773";"526";"1357";"500";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23167";"CARNAUBEIRA DA PENHA";"69";"6";"Deputado Federal";"11093";"35";"5";"11093";"35";"8063";"3030";"N";"6521";"269";"468";"805";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26298";"CAMARAGIBE";"138";"6";"Deputado Federal";"46395";"148";"9";"46395";"148";"42219";"4176";"N";"30510";"2982";"6395";"2332";"0";"0";"16:14:21";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25496";"SANTA CRUZ DO CAPIBARIBE";"109";"6";"Deputado Federal";"55590";"170";"0";"55590";"170";"47767";"7823";"N";"35817";"3259";"6770";"1921";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23094";"ÁGUAS BELAS";"64";"6";"Deputado Federal";"31738";"98";"12";"31738";"98";"22835";"8903";"N";"18302";"925";"1472";"2136";"0";"0";"16:14:19";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24953";"OROCÓ";"77";"5";"Senador";"11890";"36";"1";"11890";"36";"8984";"2906";"N";"13288";"1217";"3463";"0";"0";"0";"16:14:08";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25313";"RECIFE";"5";"3";"Governador";"105608";"296";"7";"105608";"296";"92550";"13058";"N";"67203";"6513";"18834";"0";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24759";"LAJEDO";"94";"6";"Deputado Federal";"27455";"84";"3";"27455";"84";"22357";"5098";"N";"16478";"1438";"3432";"1009";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24910";"OLINDA";"117";"7";"Deputado Estadual";"92323";"281";"9";"92323";"281";"82801";"9522";"N";"64682";"4616";"9335";"4168";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23175";"AMARAJI";"31";"5";"Senador";"15929";"48";"2";"15929";"48";"12960";"2969";"N";"15245";"3207";"7468";"0";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23230";"ARCOVERDE";"57";"5";"Senador";"45916";"160";"24";"45916";"160";"37702";"8214";"N";"45802";"8128";"21474";"0";"0";"0";"16:14:13";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25232";"POÇÃO";"55";"6";"Deputado Federal";"9837";"29";"0";"9837";"29";"7338";"2499";"N";"5628";"479";"663";"568";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24333";"IBIRAJUBA";"48";"5";"Senador";"6420";"24";"0";"6420";"24";"5025";"1395";"N";"6370";"1070";"2610";"0";"0";"0";"16:14:19";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25313";"RECIFE";"9";"7";"Deputado Estadual";"103938";"283";"0";"103938";"283";"91366";"12572";"N";"71259";"5284";"9779";"5044";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23698";"CAMOCIM DE SÃO FÉLIX";"132";"5";"Senador";"13933";"44";"0";"13933";"44";"11368";"2565";"N";"13780";"2233";"6723";"0";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24775";"LIMOEIRO";"24";"6";"Deputado Federal";"42345";"143";"22";"42345";"143";"35821";"6524";"N";"27487";"1976";"4644";"1714";"0";"0";"16:14:21";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23086";"VERTENTE DO LÉRIO";"34";"3";"Governador";"7246";"25";"0";"7246";"25";"6055";"1191";"N";"3977";"580";"1498";"0";"0";"0";"16:14:18";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25313";"RECIFE";"1";"3";"Governador";"104589";"297";"22";"104589";"297";"89397";"15192";"N";"67465";"6037";"15895";"0";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23990";"CUPIRA";"86";"6";"Deputado Federal";"18827";"60";"4";"18827";"60";"14423";"4404";"N";"10448";"944";"2155";"876";"0";"0";"16:14:18";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23051";"AGRESTINA";"86";"5";"Senador";"18038";"56";"5";"18038";"56";"14993";"3045";"N";"19312";"2432";"8242";"0";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24856";"MIRANDIBA";"69";"3";"Governador";"10651";"34";"1";"10651";"34";"8719";"1932";"N";"6371";"367";"1981";"0";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25690";"SÃO JOSÉ DO BELMONTE";"74";"7";"Deputado Estadual";"24019";"78";"6";"24019";"78";"19021";"4998";"N";"14887";"867";"1425";"1842";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25313";"RECIFE";"6";"7";"Deputado Estadual";"105090";"300";"4";"105090";"300";"92286";"12804";"N";"72971";"5040";"9524";"4751";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23353";"BETÂNIA";"108";"5";"Senador";"10076";"28";"2";"10076";"28";"7053";"3023";"N";"10383";"772";"2951";"0";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23477";"BREJÃO";"92";"7";"Deputado Estadual";"8760";"34";"10";"8760";"34";"7283";"1477";"N";"5459";"458";"691";"675";"0";"0";"16:14:08";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24490";"ITAÍBA";"143";"3";"Governador";"17778";"60";"6";"17778";"60";"13340";"4438";"N";"9887";"580";"2873";"0";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23248";"MANARI";"63";"5";"Senador";"12649";"40";"2";"12649";"40";"9098";"3551";"N";"14168";"1152";"2876";"0";"0";"0";"16:14:52";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23434";"BOM JARDIM";"33";"5";"Senador";"27994";"104";"6";"27994";"104";"22835";"5159";"N";"28246";"5131";"12293";"0";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25593";"SÃO BENTO DO UNA";"52";"5";"Senador";"36174";"105";"5";"36174";"105";"25535";"10639";"N";"30934";"5653";"14483";"0";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23159";"ALTINHO";"48";"5";"Senador";"16003";"51";"5";"16003";"51";"13130";"2873";"N";"13713";"3261";"9286";"0";"0";"0";"16:14:21";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23396";"BODOCÓ";"80";"6";"Deputado Federal";"21978";"72";"7";"21978";"72";"18921";"3057";"N";"15501";"765";"1267";"1388";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25313";"RECIFE";"4";"3";"Governador";"103036";"303";"30";"103036";"303";"89256";"13780";"N";"64536";"6333";"18387";"0";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25070";"PARNAMIRIM";"78";"7";"Deputado Estadual";"17881";"66";"5";"17881";"66";"13778";"4103";"N";"11979";"343";"614";"842";"0";"0";"16:14:52";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23892";"CHÃ GRANDE";"31";"3";"Governador";"17868";"52";"2";"17868";"52";"14043";"3825";"N";"8687";"1217";"4139";"0";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24074";"FEIRA NOVA";"135";"6";"Deputado Federal";"17452";"56";"5";"17452";"56";"13685";"3767";"N";"10715";"827";"1427";"716";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25771";"SERRA TALHADA";"71";"7";"Deputado Estadual";"56666";"183";"1";"56666";"183";"45995";"10671";"N";"36119";"1929";"4532";"3415";"0";"0";"16:14:19";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23833";"CATENDE";"43";"7";"Deputado Estadual";"24493";"83";"1";"24493";"83";"18686";"5807";"N";"14595";"1103";"1696";"1292";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23558";"BUÍQUE";"60";"5";"Senador";"38910";"111";"1";"38910";"111";"26735";"12175";"N";"34965";"5264";"13241";"0";"0";"0";"16:14:20";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26093";"TRACUNHAÉM";"23";"3";"Governador";"10135";"30";"2";"10135";"30";"8650";"1485";"N";"6192";"606";"1852";"0";"0";"0";"16:14:16";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25054";"PARANATAMA";"92";"6";"Deputado Federal";"9528";"37";"11";"9528";"37";"7858";"1670";"N";"6527";"332";"470";"529";"0";"0";"16:14:13";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25755";"SÃO VICENTE FÉRRER";"90";"6";"Deputado Federal";"13548";"42";"0";"13548";"42";"10686";"2862";"N";"8136";"617";"1331";"602";"0";"0";"16:14:16";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25070";"PARNAMIRIM";"78";"3";"Governador";"17881";"66";"5";"17881";"66";"13778";"4103";"N";"11141";"489";"2148";"0";"0";"0";"16:14:52";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25291";"QUIPAPÁ";"47";"6";"Deputado Federal";"17830";"55";"3";"17830";"55";"11072";"6758";"N";"8790";"732";"1066";"484";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24996";"PALMARES";"37";"5";"Senador";"39673";"121";"6";"39673";"121";"31203";"8470";"N";"34070";"7701";"20635";"0";"0";"0";"16:14:12";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25313";"RECIFE";"8";"3";"Governador";"104561";"309";"2";"104561";"309";"91710";"12851";"N";"73255";"5497";"12958";"0";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24414";"INGAZEIRA";"50";"5";"Senador";"3772";"12";"4";"3772";"12";"3128";"644";"N";"4414";"619";"1223";"0";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24538";"ITAPETIM";"99";"5";"Senador";"12019";"38";"0";"12019";"38";"9034";"2985";"N";"11959";"2113";"3996";"0";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25690";"SÃO JOSÉ DO BELMONTE";"74";"3";"Governador";"24019";"78";"6";"24019";"78";"19021";"4998";"N";"13932";"980";"4109";"0";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25151";"PEDRA";"58";"7";"Deputado Estadual";"18601";"59";"1";"18601";"59";"13240";"5361";"N";"10348";"711";"963";"1218";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25852";"MOREILÂNDIA";"79";"7";"Deputado Estadual";"8902";"28";"8";"8902";"28";"6850";"2052";"N";"5292";"355";"570";"633";"0";"0";"16:14:23";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23167";"CARNAUBEIRA DA PENHA";"69";"7";"Deputado Estadual";"11093";"35";"5";"11093";"35";"8063";"3030";"N";"6751";"166";"281";"865";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26131";"TRIUNFO";"67";"6";"Deputado Federal";"10620";"36";"4";"10620";"36";"8987";"1633";"N";"6488";"426";"1475";"598";"0";"0";"16:14:16";"07/11/2018"
